Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.17     0.00        2     0.00     0.00  std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector()
  0.00      0.17     0.00        2     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
  0.00      0.17     0.00        2     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
  0.00      0.17     0.00        2     0.00     0.00  void std::_Destroy<float*>(float*, float*)
  0.00      0.17     0.00        2     0.00     0.00  void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
  0.00      0.17     0.00        1     0.00     0.00  _GLOBAL__sub_I_MAX_TRACKER_NUM
  0.00      0.17     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z5getVRN2cv3MatES0_
  0.00      0.17     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN11WaitingList6updateEv
  0.00      0.17     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN15EnsembleTracker11_TRASH_LISTE
  0.00      0.17     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN15ImageDataReaderC2ESs
  0.00      0.17     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7Munkres5step1Ev
  0.00      0.17     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN8Detector4drawERN2cv3MatE
  0.00      0.17     0.00        1     0.00   165.01  multiTrack(int, int)
  0.00      0.17     0.00        1     0.00     0.00  read_config()
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.17     0.00        1     0.00     0.00  BBoxWriter::BBoxWriter()
  0.00      0.17     0.00        1     0.00     0.00  Controller::HittingRecord::HittingRecord()
  0.00      0.17     0.00        1     0.00     0.00  Controller::HittingRecord::~HittingRecord()
  0.00      0.17     0.00        1     0.00     0.00  Controller::Controller(cv::Size_<int>, int, int, double, double, double)
  0.00      0.17     0.00        1     0.00     0.00  Controller::~Controller()
  0.00      0.17     0.00        1     0.00    10.00  HogDetector::HogDetector()
  0.00      0.17     0.00        1     0.00     0.00  VideoReader::VideoReader(std::string)
  0.00      0.17     0.00        1     0.00     0.00  TrakerManager::TrakerManager(Detector*, cv::Mat&, double)
  0.00      0.17     0.00        1     0.00     0.00  TrakerManager::~TrakerManager()
  0.00      0.17     0.00        1     0.00     0.00  XMLBBoxWriter::XMLBBoxWriter(char const*)
  0.00      0.17     0.00        1     0.00     0.00  XMLBBoxWriter::~XMLBBoxWriter()
  0.00      0.17     0.00        1     0.00     0.00  cv::HOGDescriptor::HOGDescriptor(cv::Size_<int>, cv::Size_<int>, cv::Size_<int>, cv::Size_<int>, int, int, double, int, double, bool, int)
  0.00      0.17     0.00        1     0.00     0.00  cv::Size_<int>::Size_()
  0.00      0.17     0.00        1     0.00     0.00  Detector::Detector(int)
  0.00      0.17     0.00        1     0.00     0.00  Detector::~Detector()
  0.00      0.17     0.00        1     0.00     0.00  SeqReader::SeqReader()
  0.00      0.17     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long)
  0.00      0.17     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*)
  0.00      0.17     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<float>::~new_allocator()
  0.00      0.17     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<float>::max_size() const
  0.00      0.17     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::end() const
  0.00      0.17     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::size() const
  0.00      0.17     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::begin() const
  0.00      0.17     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::capacity() const
  0.00      0.17     0.00        1     0.00     0.00  std::allocator<float>::~allocator()
  0.00      0.17     0.00        1     0.00     0.00  std::_Iter_base<float*, false>::_S_base(float*)
  0.00      0.17     0.00        1     0.00     0.00  float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*)
  0.00      0.17     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long)
  0.00      0.17     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl()
  0.00      0.17     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
  0.00      0.17     0.00        1     0.00     0.00  float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
  0.00      0.17     0.00        1     0.00     0.00  float* std::vector<float, std::allocator<float> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(unsigned long, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
  0.00      0.17     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::~vector()
  0.00      0.17     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::operator=(std::vector<float, std::allocator<float> > const&)
  0.00      0.17     0.00        1     0.00     0.00  std::_Niter_base<float*>::iterator_type std::__niter_base<float*>(float*)
  0.00      0.17     0.00        1     0.00     0.00  float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*)
  0.00      0.17     0.00        1     0.00     0.00  float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
  0.00      0.17     0.00        1     0.00     0.00  float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
  0.00      0.17     0.00        1     0.00     0.00  float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&)
  0.00      0.17     0.00        1     0.00     0.00  float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 5.88% of 0.17 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     97.1    0.00    0.17                 main [1]
                0.00    0.17       1/1           multiTrack(int, int) [2]
                0.00    0.00       1/31          std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [723]
                0.00    0.00       1/1           read_config() [813]
-----------------------------------------------
                0.00    0.17       1/1           main [1]
[2]     97.1    0.00    0.17       1         multiTrack(int, int) [2]
                0.00    0.16     795/795         TrakerManager::doWork(cv::Mat&) [3]
                0.00    0.01       1/1           HogDetector::HogDetector() [19]
                0.00    0.00       1/1           TrakerManager::~TrakerManager() [110]
                0.00    0.00       1/1           TrakerManager::TrakerManager(Detector*, cv::Mat&, double) [111]
                0.00    0.00       1/3073526     cv::Mat::~Mat() [44]
                0.00    0.00     796/796         VideoReader::readImg(cv::Mat&) [651]
                0.00    0.00       1/288524      cv::Mat::Mat() [136]
                0.00    0.00       1/1           VideoReader::VideoReader(std::string) [821]
                0.00    0.00       1/1           Detector::~Detector() [827]
-----------------------------------------------
                0.00    0.16     795/795         multiTrack(int, int) [2]
[3]     91.2    0.00    0.16     795         TrakerManager::doWork(cv::Mat&) [3]
                0.00    0.04     795/795         TrakerManager::doHungarianAlg(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [4]
                0.00    0.02    2543/2543        EnsembleTracker::track(cv::Mat const*, cv::Mat&) [12]
                0.01    0.01    2543/2543        EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
                0.00    0.02    2543/2543        EnsembleTracker::calcScore() [14]
                0.01    0.00     868/868         Controller::takeVoteForHeight(cv::Rect_<int>) [33]
                0.00    0.01     795/795         void std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::sort<bool (*)(EnsembleTracker*, EnsembleTracker*)>(bool (*)(EnsembleTracker*, EnsembleTracker*)) [40]
                0.00    0.01    3338/3338        std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::list(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> > const&) [43]
                0.00    0.00     795/5408        cv::Mat::operator=(cv::Mat const&) [8]
                0.00    0.00     795/795         Controller::deleteObsoleteTracker(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [52]
                0.00    0.00     795/795         Controller::calcSuspiciousArea(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [53]
                0.00    0.00   59663/170074      std::_List_iterator<EnsembleTracker*>::operator*() const [29]
                0.00    0.00    2543/2543        EnsembleTracker::updateNeighbors(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >, double, double, double, double) [55]
                0.00    0.00    2351/2351        EnsembleTracker::updateMatchHist(cv::Mat&) [64]
                0.00    0.00    4499/7796        std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::push_back(cv::Rect_<int> const&) [56]
                0.00    0.00    2565/2565        EnsembleTracker::registerTrackResult() [65]
                0.00    0.00      30/1879        EnsembleTracker::addAppTemplate(cv::Mat const*, cv::Rect_<int>) [5]
                0.00    0.00      30/30          EnsembleTracker::EnsembleTracker(int, cv::Size_<int>, double, double, double) [67]
                0.00    0.00     788/788         Controller::filterDetection(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >) [68]
                0.00    0.00     795/795         Controller::takeVoteForAvgHittingRate(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >) [69]
                0.00    0.00    3343/114812      cv::Size_<int>::Size_(int, int) [30]
                0.00    0.00    7194/408016      cv::Rect_<int>::Rect_(cv::Rect_<int> const&) [21]
                0.00    0.00     795/795         HogDetector::detect(cv::Mat const&) [79]
                0.00    0.00    2518/2518        EnsembleTracker::drawResult(cv::Mat&, double) [81]
                0.00    0.00    4429/13781       EnsembleTracker::getResult() [70]
                0.00    0.00    2972/24056       EnsembleTracker::getBodysizeResult() [66]
                0.00    0.00     795/795         Detector::getDetection() [86]
                0.00    0.00     788/1583        std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::vector(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [85]
